commentID,avgparseht,avgNPsent,avgVPsent,avgSUBsent,avgcosine,avgwordover,avgNNPRPover,avgPRPsent,avgDefSent
291201,12.6667,8.1111,3.6667,0.8889,0.2359,0.0969,0.0482,0.8889,1.2222
65439,9.0000,3.0000,5.0000,0.0000,�,�,�,1.0000,0.0000
409728,11.7778,6.4444,4.3333,1.0000,0.1950,0.1135,0.0747,1.8889,1.2222
412873,11.3846,5.8462,3.9231,0.5385,0.1198,0.0706,0.0139,0.6154,0.6154
228127,6.0000,1.0000,1.0000,0.0000,�,�,�,0.0000,0.0000
345387,11.0909,4.9091,3.6364,0.8182,0.1907,0.1439,0.2554,1.3636,0.2727
121614,11.8333,4.0000,3.6667,1.1667,0.2576,0.1585,0.2571,1.0000,0.6667
237397,7.4667,4.3333,1.5333,0.2667,0.0112,0.0071,0.0119,0.2667,0.4000
504493,11.8571,8.2857,4.0000,0.7143,0.3201,0.1600,0.0755,0.5714,1.5714
207604,8.5000,2.5000,1.5000,0.5000,0.0000,0.0000,0.0000,0.5000,1.0000
327555,10.0000,6.0000,1.0000,0.5000,0.0000,0.0000,0.0000,0.0000,2.0000
44699,11.5000,6.7500,4.6250,0.8750,0.1135,0.0478,0.0762,1.0000,1.2500
389737,10.0000,3.2500,5.0000,0.5000,0.2110,0.1067,0.0000,0.5000,1.0000
430771,14.7500,8.5000,6.0000,1.8750,0.3045,0.1556,0.1355,2.3750,1.3750
409761,10.5000,6.5000,3.0000,0.5000,0.2450,0.1000,0.0000,1.0000,2.0000
379253,9.1429,3.7143,2.7143,0.1429,0.1688,0.1263,0.0333,0.7143,0.7143
346610,13.6364,7.0909,5.3636,1.1818,0.1503,0.1062,0.0958,0.7273,0.4545
217876,10.5000,5.5000,3.0000,1.0000,0.1146,0.0556,0.0000,0.5000,0.5000
8687,32.0000,44.0000,14.0000,3.0000,�,�,�,1.0000,2.0000
137238,12.4286,5.4286,3.8571,1.1429,0.2471,0.1262,0.0844,1.4286,0.7143
410875,10.2500,6.3125,2.5000,0.5625,0.1952,0.0914,0.0804,1.5625,0.6875
85754,12.0000,4.8000,3.8000,0.8000,0.1647,0.0683,0.0278,1.2000,0.6000
150932,11.6250,8.6250,3.5000,0.3750,0.2892,0.1267,0.0119,0.3750,2.1250
65871,8.6667,7.0000,0.6667,0.6667,0.2801,0.0861,0.0000,0.6667,0.3333
73882,10.6000,6.2000,4.6000,0.4000,0.0902,0.0609,0.0357,2.0000,0.8000
125430,12.0000,5.2308,3.7692,0.7692,0.1794,0.1062,0.0782,1.2308,0.2308
416023,14.3000,10.7000,5.0000,1.6000,0.2206,0.1326,0.1028,1.7000,1.0000
55720,8.5000,5.2500,2.5000,0.2500,0.0370,0.0152,0.0000,0.7500,0.5000
345989,15.0000,12.0000,6.0000,1.0000,�,�,�,0.0000,0.0000
216517,11.6667,5.1667,3.1667,0.6667,0.1260,0.0590,0.0000,1.1667,0.3333
530015,12.0000,8.0000,6.0000,2.0000,�,�,�,5.0000,1.0000
63321,10.0000,5.2500,1.7500,0.0000,0.0658,0.0370,0.0000,0.2500,1.0000
316269,17.3333,11.6667,7.3333,1.3333,0.3427,0.1810,0.1742,2.3333,2.3333
258064,12.6667,11.6667,6.3333,1.3333,0.4267,0.1534,0.0526,1.3333,2.0000
179889,5.0000,2.0000,0.0000,0.0000,�,�,�,0.0000,0.0000
398687,9.0000,4.0000,1.5000,0.5000,0.0000,0.0000,0.0000,0.5000,0.5000
172860,13.1667,8.3333,4.3333,1.1667,0.2872,0.1701,0.0182,0.6667,1.0000
15105,11.0000,7.0000,4.0000,1.0000,�,�,�,2.0000,2.0000
40280,8.0000,4.0000,4.0000,0.0000,�,�,�,1.0000,0.0000
285132,12.7500,9.5000,4.2500,1.5000,0.3331,0.1623,0.1389,2.5000,0.7500
421408,12.6667,6.5000,5.1667,1.5000,0.1947,0.1145,0.0765,2.3333,1.0000
75593,11.5000,11.5000,2.0000,1.0000,0.1150,0.0698,0.0714,0.5000,1.5000
212254,10.0000,4.6667,2.6667,0.6667,0.0000,0.0000,0.0000,0.3333,1.3333
531934,13.3333,6.5833,5.0000,0.6667,0.3367,0.1590,0.0518,1.0000,1.5833
453618,13.6667,7.3333,5.3333,0.6667,0.1798,0.0583,0.0000,0.6667,0.3333
223662,11.4375,6.1250,4.2500,1.0625,0.1579,0.0851,0.1094,1.9375,0.3125
29339,14.0000,8.2500,6.0000,1.5000,0.3795,0.1585,0.1072,0.7500,2.0000
255256,13.3750,8.5000,5.7500,1.8750,0.1655,0.0802,0.0385,1.6250,1.0000
497985,14.5000,7.0000,8.5000,1.0000,0.0831,0.0690,0.0000,0.5000,0.5000
377973,12.6667,8.5000,4.3333,0.6667,0.3533,0.1795,0.0831,1.8333,2.5000
388821,12.7500,6.5000,3.0000,0.7500,0.1776,0.1117,0.1000,1.5000,1.0000
510951,12.0000,2.0000,3.0000,1.0000,�,�,�,1.0000,1.0000
236659,15.6250,9.7500,7.1250,1.2500,0.1729,0.0698,0.0776,2.2500,1.5000
48795,13.3333,10.3333,4.0000,0.3333,0.5630,0.2459,0.0714,0.3333,2.3333
214776,10.9231,8.2308,1.7692,0.5385,0.2159,0.1545,0.1271,0.6154,0.5385
452389,12.4000,8.6000,3.2000,0.6000,0.3418,0.1455,0.0750,0.2000,1.8000
398184,10.6667,5.9333,3.2667,0.6000,0.0908,0.0700,0.0737,1.1333,0.9333
289709,12.1250,8.1250,3.7500,1.1250,0.2841,0.1715,0.0944,0.8750,1.1250
45456,15.5000,8.5000,6.5000,1.0000,0.1478,0.0769,0.1429,1.5000,2.0000
235616,9.5000,5.0000,3.0000,0.0000,0.2505,0.0556,0.0000,0.5000,2.0000
246446,10.0000,5.0000,4.0000,0.5000,0.0000,0.0000,0.0000,3.0000,0.5000
58524,14.2500,5.2500,6.0000,1.7500,0.3458,0.1312,0.0952,0.5000,2.0000
506460,8.6667,4.1111,2.0000,0.1111,0.0501,0.0316,0.0729,1.2222,0.1111
497791,15.7500,6.0000,6.7500,1.2500,0.2062,0.0796,0.0476,1.2500,1.0000
383312,10.6667,6.5556,3.5556,0.7778,0.2577,0.0724,0.0000,0.4444,2.0000
363699,12.0000,6.5000,5.5000,1.5000,0.4517,0.1379,0.1429,0.0000,3.0000
164126,10.5000,5.8750,3.6250,0.3750,0.0685,0.0568,0.0643,0.5000,0.6250
388678,11.8000,7.4667,3.8000,0.5333,0.1907,0.1005,0.0401,0.9333,1.0667
389496,10.2500,6.0625,2.8125,0.5000,0.2367,0.1038,0.0481,1.3125,1.0625
2059,13.0000,12.0000,4.0000,1.0000,�,�,�,4.0000,0.0000
153698,12.6667,8.6667,4.3333,0.6667,0.3249,0.1800,0.0000,2.6667,2.0000
116372,13.6250,9.0000,3.7500,0.7500,0.2336,0.1165,0.0201,1.3750,1.5000
95507,12.5000,8.5000,3.7500,1.0000,0.1788,0.1183,0.1037,1.5000,1.2500
68090,12.0833,5.7500,3.7500,0.5000,0.0884,0.0630,0.0661,0.5000,1.2500
165972,8.0000,4.0000,1.0000,0.0000,�,�,�,0.0000,1.0000
153123,15.0000,14.0000,5.0000,1.0000,0.3366,0.1810,0.0955,1.0000,0.6667
289869,8.5000,7.2500,0.7500,0.2500,0.0807,0.0431,0.0000,0.5000,0.7500
312704,14.6667,11.6667,4.0000,0.6667,0.3307,0.1669,0.0000,0.6667,2.0000
171910,11.4667,7.0667,3.2000,0.4667,0.2182,0.1162,0.0517,0.6667,1.1333
102417,7.0000,1.5000,1.5000,0.0000,0.0000,0.0000,0.0000,0.5000,0.5000
169253,10.7333,5.4000,3.0667,0.7333,0.1428,0.0956,0.1524,1.4000,0.4000
523084,15.5000,11.0000,3.5000,1.0000,0.1500,0.0769,0.0000,1.0000,1.5000
411055,13.0000,11.0000,5.3333,1.0000,0.4170,0.1744,0.0814,0.3333,2.3333
41931,16.2000,12.6000,6.0000,1.6000,0.3336,0.1496,0.0761,2.8000,1.6000
55401,10.8750,7.1250,3.6250,1.1250,0.3224,0.1031,0.0306,1.2500,2.0000
320507,16.0000,7.0000,4.0000,2.0000,�,�,�,1.0000,1.0000
70364,12.3333,7.3333,5.0000,0.3333,0.3895,0.1958,0.1667,1.0000,1.3333
54869,10.8750,6.3750,3.0000,0.0000,0.1495,0.0740,0.0317,0.8750,0.8750
259070,12.7500,5.0000,5.5000,1.2500,0.0935,0.0607,0.0000,0.7500,1.2500
522794,11.0000,8.0000,3.2500,1.0000,0.1969,0.0837,0.1273,1.7500,1.0000
345758,14.0000,8.6250,5.1250,1.8750,0.2052,0.1264,0.1214,2.2500,0.7500
261102,12.4286,5.1429,3.7143,0.8571,0.2783,0.1453,0.0208,1.1429,1.1429
40988,8.0000,4.6000,2.0000,0.2000,0.1417,0.1111,0.0227,1.2000,0.6000
375043,11.5000,4.5000,3.0000,1.0000,0.0000,0.0000,0.0000,1.5000,0.0000
150361,12.0000,5.6667,5.1667,0.6667,0.1958,0.1190,0.1000,1.8333,1.0000
140961,14.0000,10.4000,7.2000,1.8000,0.2788,0.1775,0.1507,3.0000,1.8000
214535,11.5000,5.5000,3.0000,0.5000,0.0000,0.0000,0.0000,1.5000,0.0000
406395,9.2308,3.8462,2.9231,0.5385,0.1856,0.0836,0.0417,0.6923,0.6154
71161,14.1000,9.7000,4.6000,1.2000,0.2049,0.0997,0.0372,1.2000,1.4000
398459,7.0000,2.6667,1.3333,0.0000,0.0000,0.0000,0.0000,0.3333,0.3333
278703,11.0000,4.0000,4.0000,1.0000,�,�,�,0.0000,1.0000
419386,17.5000,6.0000,6.5000,0.5000,0.2430,0.1379,0.1667,1.0000,1.0000
130097,5.6667,2.0000,0.6667,0.0000,0.0000,0.0000,0.0000,0.6667,0.0000
115117,10.2000,6.0000,5.4000,0.6000,0.1264,0.0470,0.0000,0.6000,0.6000
242946,11.1000,5.5000,3.1000,0.7000,0.1853,0.1086,0.1072,0.6000,0.7000
524807,12.1429,8.7143,4.8571,1.1429,0.1816,0.0887,0.0444,0.8571,1.7143
382935,13.1818,6.1818,5.1818,1.3636,0.1291,0.0837,0.0952,1.3636,0.6364
286013,18.2500,9.5000,9.0000,2.5000,0.0975,0.0405,0.0152,3.7500,0.7500
73350,11.4286,6.6429,3.0000,1.1429,0.1340,0.0726,0.0648,1.5714,0.8571
488276,9.3333,4.1667,3.5000,0.1667,0.2443,0.1692,0.1167,1.6667,0.6667
46481,13.6000,7.2000,5.2000,1.0000,0.1950,0.0938,0.0250,1.4000,1.0000
92443,11.2667,5.3333,3.4667,0.6667,0.0984,0.0476,0.0238,0.8000,0.6000
11415,12.0000,5.0000,5.0000,0.5000,0.0399,0.0417,0.1429,2.0000,0.5000
473860,11.0000,5.0000,2.0000,0.0000,�,�,�,3.0000,1.0000
219737,9.0000,4.0000,0.0000,0.0000,�,�,�,0.0000,2.0000
87774,24.0000,15.0000,8.0000,4.0000,�,�,�,4.0000,2.0000
157868,13.0000,4.0000,3.3333,2.0000,0.0990,0.0333,0.0000,1.6667,1.0000
247192,8.8000,4.4000,3.8000,0.6000,0.0764,0.0268,0.0000,0.2000,0.8000
310886,12.3333,9.0000,3.3333,0.3333,0.3406,0.1848,0.2198,0.6667,1.3333
45174,13.3333,10.6667,4.6667,0.6667,0.0000,0.0000,0.0000,0.3333,0.0000
24653,17.0000,5.0000,5.0000,3.0000,�,�,�,0.0000,1.0000
397971,13.0000,6.6667,5.0000,0.8333,0.1917,0.0891,0.1122,3.3333,0.6667
270177,11.1429,6.6429,3.0000,0.6429,0.1639,0.1053,0.0956,1.0000,1.0714
209595,14.0000,5.5000,6.5000,2.5000,0.1587,0.1111,0.1250,2.5000,0.0000
419357,14.7500,11.0000,6.7500,1.5000,0.1389,0.0742,0.0667,3.5000,0.5000
31208,11.5714,7.0000,2.5714,0.7143,0.1885,0.1242,0.0933,0.8571,0.4286
175495,9.0000,4.2500,2.7500,0.0000,0.0359,0.0256,0.0556,1.7500,0.5000
518137,12.7143,9.5714,4.7143,1.5714,0.2949,0.1539,0.0913,1.5714,1.1429
47926,12.7500,8.5000,5.2500,1.0000,0.1613,0.0749,0.0417,1.2500,1.0000
499020,8.0000,3.3333,1.6667,0.3333,0.0191,0.0625,0.0000,1.3333,0.6667
334437,11.3333,8.6667,3.3333,1.0000,0.1001,0.0344,0.0000,2.6667,2.0000
384652,12.2000,7.6000,3.6000,0.4000,0.1594,0.0947,0.0442,1.6000,1.0000
104582,12.3636,5.0000,3.8182,1.3636,0.3199,0.2110,0.1893,1.2727,0.9091
264095,10.1667,5.1111,2.3333,0.3889,0.2263,0.1367,0.0882,0.3889,0.5556
334681,15.6250,13.0000,4.0000,1.5000,0.4106,0.1904,0.0659,0.7500,2.0000
270851,18.0000,12.0000,10.0000,2.0000,�,�,�,0.0000,4.0000
125290,14.0000,8.0000,5.2857,1.4286,0.1687,0.1093,0.0787,1.2857,0.5714
17258,16.0000,8.4000,5.4000,1.8000,0.3222,0.1643,0.0417,1.4000,2.0000
100275,6.5000,3.0000,2.0000,0.0000,0.2795,0.0714,0.0000,1.0000,0.0000
87099,37.0000,33.0000,31.0000,6.0000,�,�,�,7.0000,2.0000
30209,11.8571,8.1429,3.5714,0.5714,0.3327,0.2215,0.1754,0.7143,1.5714
451690,13.0000,6.2143,4.5714,0.7857,0.1557,0.0802,0.0311,0.2143,1.0000
154643,13.2857,8.2857,3.8571,0.8571,0.1980,0.0855,0.0652,1.8571,1.8571
21449,11.5000,4.0000,1.5000,0.5000,0.1172,0.0556,0.0000,0.5000,0.5000
66843,17.0000,10.6667,5.3333,1.3333,0.2818,0.1813,0.0871,2.0000,1.0000
238368,15.3333,7.3333,8.3333,1.0000,0.3637,0.1875,0.1875,1.0000,1.0000
343072,14.0000,10.0000,7.0000,2.5000,0.2916,0.1538,0.2222,1.5000,1.5000
424562,8.8889,5.7778,2.4444,0.4444,0.1398,0.0640,0.0727,0.5556,0.4444
489969,6.0000,2.0000,1.0000,0.0000,�,�,�,1.0000,0.0000
225415,15.8000,10.8000,7.0000,1.6000,0.3789,0.1720,0.1707,3.4000,1.0000
242186,15.0000,7.5000,3.5000,2.0000,0.3359,0.1905,0.1429,0.5000,1.5000
202826,11.0000,5.3333,4.3333,0.3333,0.1177,0.0401,0.0000,0.6667,1.3333
309735,13.3333,7.9167,4.2500,1.0833,0.3302,0.1684,0.1124,1.1667,1.6667
406484,15.4286,5.8571,5.7143,1.8571,0.2080,0.1082,0.0476,1.2857,0.7143
67181,10.3333,5.6667,2.3333,0.3333,0.0387,0.0292,0.0000,0.1667,0.8333
154026,9.7647,5.4706,2.7647,0.3529,0.1949,0.0925,0.0724,0.7059,1.3529
374340,12.7500,8.5000,4.2500,2.5000,0.1163,0.0972,0.0000,2.5000,1.5000
490708,16.5000,12.5000,8.5000,3.0000,0.1182,0.0938,0.0000,2.5000,1.5000
172060,13.0000,9.0000,3.9231,1.1538,0.1798,0.0886,0.0817,0.9231,1.2308
195445,11.0000,3.5000,2.0000,1.0000,0.3294,0.1538,0.0000,0.5000,2.0000
214884,10.5000,3.5000,2.5000,0.5000,0.1496,0.0556,0.1667,1.5000,0.5000
534746,11.2500,6.0000,4.2500,0.5000,0.1592,0.1061,0.1157,1.5000,0.5000
362924,9.4444,5.0000,2.4444,0.4444,0.2099,0.1417,0.2250,1.7778,0.3333
115917,10.8000,7.0000,3.4000,0.8000,0.2175,0.1097,0.0538,0.3000,0.9000
451384,13.3333,9.3333,6.6667,1.0000,0.1160,0.0623,0.0238,2.6667,1.0000
74206,11.6000,7.4000,4.2000,1.2000,0.2149,0.0915,0.0357,2.0000,1.4000
110422,11.5000,11.5000,3.5000,1.0000,0.2755,0.1333,0.1000,0.5000,1.5000
389282,11.6111,5.7222,4.0000,0.7222,0.1514,0.0927,0.1138,1.6667,0.5000
255925,11.1818,6.6364,4.0000,0.5455,0.1509,0.0818,0.1166,2.4545,0.6364
369066,11.2222,8.5556,3.3333,0.4444,0.1077,0.0454,0.0163,1.2222,1.0000
190028,16.8571,15.2857,6.7143,1.7143,0.3834,0.1679,0.1368,3.0000,1.7143
198589,12.0000,6.0000,5.6667,0.6667,0.2495,0.1204,0.1111,2.0000,1.6667
429115,16.5000,8.5000,10.5000,2.0000,0.2747,0.1613,0.1000,1.5000,0.5000
205311,9.0000,4.2500,2.0000,0.2500,0.1156,0.0833,0.0833,0.7500,0.5000
81003,14.5000,10.8333,6.3333,0.8333,0.1652,0.0730,0.0608,2.5000,1.0000
68340,11.0000,12.0000,3.2500,2.0000,0.1631,0.0903,0.1452,1.0000,1.2500
462157,13.0000,8.4444,4.7778,0.8889,0.2566,0.1232,0.0922,1.5556,1.2222
467970,10.5882,4.7059,2.9412,0.4706,0.2139,0.1055,0.0938,1.1765,0.5294
440233,15.0000,9.8333,5.1667,1.6667,0.1341,0.0686,0.0125,1.5000,1.3333
455727,11.6667,4.8333,3.5000,0.3333,0.1536,0.0618,0.0000,0.5000,1.5000
9483,22.5000,18.5000,8.0000,3.5000,0.2011,0.1522,0.0556,4.0000,1.0000
369520,14.1667,8.0000,6.0000,2.0000,0.1950,0.1165,0.0496,2.6667,1.6667
244381,13.0000,7.8000,4.2000,1.0000,0.2789,0.1431,0.1621,3.0000,0.8000
423582,9.7143,3.0000,4.0000,0.1429,0.1373,0.0615,0.0000,0.4286,0.1429
363396,11.0000,9.0000,3.0000,0.0000,�,�,�,0.0000,0.0000
102190,13.5000,9.5000,5.0000,1.0000,0.1307,0.0213,0.0000,1.5000,2.0000
367755,11.4615,5.0769,2.8462,0.6154,0.1849,0.1162,0.0556,0.0769,1.0000
54677,13.0000,7.0000,4.2500,1.0000,0.4864,0.2523,0.0667,0.2500,2.2500
298119,12.6667,12.3333,2.6667,1.0000,0.1685,0.1559,0.0839,1.3333,1.0000
290102,14.5000,4.0000,5.0000,0.5000,0.2216,0.0952,0.1429,0.5000,1.0000
355488,9.4000,5.6000,2.6000,0.2000,0.1009,0.0654,0.0000,0.6000,1.0000
425421,19.0000,10.5000,5.0000,3.0000,0.2993,0.1333,0.0667,0.5000,1.5000
483429,10.4737,4.9474,2.8947,0.3684,0.0807,0.0330,0.0215,1.3684,0.3158
189132,12.2500,7.7500,5.0000,1.2500,0.1689,0.1058,0.0333,1.2500,1.7500
80561,15.0000,7.0000,6.0000,1.0000,�,�,�,0.0000,2.0000
524867,10.1818,5.9091,3.3636,0.6364,0.0992,0.0606,0.0273,0.8182,0.9091
170433,12.9231,7.6154,3.3846,0.6923,0.2162,0.0984,0.0350,1.1538,0.7692
425908,13.2000,8.5000,5.9000,1.2000,0.2395,0.1315,0.0847,0.7000,0.9000
248737,13.4000,8.0000,4.9000,1.2000,0.2154,0.0925,0.0233,1.7000,1.1000
512221,13.4545,8.3636,4.7273,1.0000,0.2678,0.1379,0.1323,1.8182,1.0909
534038,15.0000,7.5000,5.2500,1.2500,0.2823,0.2481,0.2143,1.7500,1.0000
346067,12.1250,4.5000,4.0000,0.6250,0.2135,0.1379,0.1429,0.1250,0.6250
523397,9.2000,6.0000,2.2000,0.2000,0.2405,0.1533,0.1250,0.8000,0.8000
276632,9.8333,5.3333,2.6667,0.3333,0.2092,0.1006,0.1400,2.3333,0.3333
506617,8.3333,2.3333,2.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
162108,8.7500,2.2500,2.5000,0.2500,0.0561,0.0333,0.0000,0.7500,0.5000
388581,11.0000,5.1429,2.7143,0.7143,0.1374,0.0913,0.0893,1.1429,1.1429
85290,14.5000,14.2500,7.2500,1.0000,0.0171,0.0071,0.0222,1.5000,0.5000
254004,12.2500,8.7500,5.0000,0.7500,0.1908,0.0844,0.0754,1.7500,0.7500
388227,10.6667,4.3333,3.6667,0.0000,0.0956,0.0667,0.0000,0.6667,0.6667
8243,13.0000,10.0000,2.5000,1.0000,0.2082,0.0968,0.0769,0.0000,1.0000
318783,10.6111,5.9444,3.1667,0.3333,0.2005,0.1184,0.0664,0.8889,0.8889
19203,12.0000,8.0000,4.0000,1.0000,�,�,�,0.0000,0.0000
171538,11.1429,4.8571,1.8571,0.4286,0.2031,0.1248,0.0278,0.2857,1.0000
277232,7.0000,4.5000,0.7500,0.0000,0.3995,0.1323,0.1587,0.0000,0.5000
210963,11.7500,6.7500,3.5000,0.5000,0.2576,0.1482,0.1932,1.8750,0.5000
194447,12.0000,9.6000,3.6000,0.4000,0.2509,0.1211,0.0565,0.6000,1.8000
287299,12.3333,5.6667,3.3333,0.6667,0.0635,0.0400,0.1250,1.0000,0.6667
251019,17.0000,6.0000,7.0000,0.0000,�,�,�,3.0000,1.0000
42930,7.0000,2.3333,1.0000,0.0000,0.1016,0.0455,0.0000,1.3333,0.3333
314365,8.0000,6.0000,1.5000,0.5000,0.0000,0.0000,0.0000,2.5000,0.0000
243776,11.5000,6.2500,4.2500,1.0000,0.3174,0.1175,0.0556,1.2500,2.0000
415953,10.0000,6.0000,3.0000,2.0000,�,�,�,1.0000,1.0000
390080,6.0000,2.0000,1.0000,0.0000,�,�,�,1.0000,0.0000
321030,16.6667,8.0000,6.0000,3.3333,0.2846,0.1940,0.1667,2.3333,1.3333
470849,11.6667,6.6667,4.6667,1.0000,0.5861,0.1341,0.0455,1.6667,3.0000
143827,10.0000,8.0000,2.0000,0.0000,�,�,�,1.0000,3.0000
66423,13.7500,9.0000,4.5000,1.7500,0.2258,0.1318,0.0333,4.5000,1.2500
503842,10.7143,6.8571,3.8571,0.4286,0.2012,0.1033,0.0333,0.7143,1.2857
378052,14.5000,19.0000,6.5000,0.5000,0.7154,0.4194,0.3043,0.0000,3.0000
88086,20.0000,7.0000,6.0000,2.0000,�,�,�,2.0000,1.0000
499094,12.5833,8.9167,4.7500,1.1667,0.2242,0.0929,0.0771,1.4167,1.4167
485575,13.4286,7.6429,3.7857,1.1429,0.2406,0.1380,0.0989,1.3571,1.0000
258753,10.5000,6.0000,3.0000,0.6667,0.1355,0.1043,0.1011,1.0000,0.5000
181139,12.8750,7.1250,4.1250,0.5000,0.1819,0.1032,0.0417,0.6250,0.7500
492278,11.1111,4.5556,3.6667,0.7778,0.1428,0.0900,0.0992,1.6667,0.3889
145665,19.5000,13.0000,8.5000,2.5000,0.4460,0.2045,0.0000,0.5000,1.0000
267607,11.6667,6.9333,3.8667,0.5333,0.2273,0.1252,0.0978,1.0000,0.8667
37476,8.0000,4.0000,3.0000,0.0000,�,�,�,1.0000,1.0000
125619,15.0000,8.6000,5.6000,1.5000,0.2955,0.1634,0.1716,2.0000,0.9000
133266,16.0000,12.0000,4.0000,3.0000,�,�,�,2.0000,1.0000
212745,11.5000,5.2857,4.2143,0.9286,0.1937,0.0751,0.0545,1.5000,1.3571
521417,13.3333,8.6667,4.3333,1.0000,0.1693,0.0882,0.1218,0.6667,1.0000
248107,13.8182,9.9091,5.4545,1.5455,0.3471,0.1333,0.0916,1.5455,1.4545
245761,7.6667,3.3333,1.3333,0.3333,0.0660,0.0455,0.0000,0.6667,0.6667
321871,15.0000,6.7500,6.2500,1.5000,0.3731,0.1217,0.0000,1.5000,2.2500
272982,9.0000,4.0000,3.0000,0.5000,0.1189,0.0769,0.0000,1.0000,0.0000
249734,10.8000,6.0000,3.6000,0.4000,0.2673,0.1340,0.1111,1.1000,1.2000
384228,10.5833,7.0000,2.6667,0.9167,0.0790,0.0386,0.0091,0.5833,0.2500
137528,17.0000,9.0000,5.0000,1.5556,0.3176,0.1501,0.0865,1.2222,0.5556
362400,17.0000,10.0000,9.0000,1.6667,0.1970,0.0871,0.0417,3.3333,1.3333
208315,13.1000,9.1000,3.8000,1.0000,0.1936,0.0988,0.0552,1.0000,1.3000
274767,9.2857,3.8571,2.0000,0.2857,0.1735,0.1109,0.0889,0.0000,0.7143
83949,13.5714,6.7143,4.5714,1.7143,0.2392,0.0851,0.0667,1.4286,1.8571
210619,10.0000,5.0833,2.6667,0.1667,0.2062,0.1160,0.0615,1.2500,1.1667
498114,12.6667,7.8333,4.1667,1.0000,0.1370,0.0436,0.0286,1.3333,1.0000
91944,12.0000,6.2500,6.5000,1.7500,0.1884,0.0876,0.0833,3.0000,0.7500
349503,8.7143,4.7143,1.6429,0.4286,0.0133,0.0043,0.0000,0.6429,1.0000
293784,12.2727,8.6364,3.9091,1.3636,0.1640,0.1014,0.0746,1.4545,0.9091
526166,9.5238,3.5238,2.5714,0.3333,0.1747,0.1127,0.2237,1.4762,0.5714
270537,10.3333,6.5833,2.9167,0.8333,0.1623,0.1033,0.1047,0.9167,0.4167
324727,13.0000,7.4444,3.8889,1.0000,0.1861,0.1092,0.1132,0.3333,0.6667
420973,9.5000,6.7500,2.5000,0.5000,0.0772,0.0185,0.0000,0.7500,1.2500
399185,12.1111,5.2222,4.1111,1.0000,0.1995,0.0946,0.0125,0.8889,0.8889
201183,10.0000,3.0000,2.3333,0.6667,0.0000,0.0000,0.0000,0.0000,0.0000
416088,14.5000,9.3000,6.1000,1.1000,0.1724,0.0954,0.0934,1.1000,1.0000
60378,13.2857,10.7143,5.4286,1.1429,0.1859,0.0987,0.0352,1.7143,1.0000
51846,12.1429,6.9286,4.0714,1.2857,0.0959,0.0459,0.0381,2.5000,1.0000
195501,12.0000,2.5000,4.5000,0.5000,0.0000,0.0000,0.0000,0.5000,1.0000
255859,12.2000,5.8000,3.4000,0.4000,0.1711,0.0818,0.0312,1.0000,1.2000
368352,16.0000,7.0000,5.0000,1.5000,0.1775,0.0870,0.0000,0.0000,2.0000
332130,10.5000,5.3333,2.6667,0.6667,0.2070,0.0964,0.1000,1.3333,1.0000
365287,16.3750,9.6250,4.7500,0.6250,0.3429,0.1729,0.1134,1.3750,1.5000
152105,12.0000,7.1429,4.0000,1.2857,0.3081,0.1510,0.0655,0.5714,1.8571
212832,15.3333,11.0000,6.3333,2.0000,0.4075,0.1892,0.0909,1.6667,2.3333
174954,16.0000,14.0000,7.0000,4.0000,�,�,�,2.0000,0.0000
411398,6.6667,1.3333,0.6667,0.0000,0.0000,0.0000,0.0000,0.3333,0.3333
362595,15.5000,5.5000,6.5000,2.0000,0.1662,0.0732,0.0000,1.0000,1.0000
14644,9.0000,2.5000,1.0000,0.5000,0.3205,0.0625,0.0000,0.5000,1.5000
351269,12.5000,9.0000,3.1667,0.6667,0.1738,0.0875,0.0310,0.5833,1.6667
454445,12.0000,6.0000,5.0000,1.0000,�,�,�,1.0000,1.0000
211721,10.6000,6.8000,2.6000,0.2000,0.3626,0.1979,0.0500,0.4000,2.0000
329474,12.6000,8.4000,3.6000,0.8000,0.1642,0.0534,0.0500,1.2000,1.0000
281486,10.8571,5.1429,4.2857,0.5714,0.3749,0.1795,0.0648,2.0000,1.2857
59855,16.6667,7.8333,6.6667,1.6667,0.2359,0.1151,0.0815,2.0000,1.1667
522375,12.2000,6.8000,5.6000,1.0000,0.0662,0.0407,0.0000,1.8000,0.2000
235746,11.1818,8.5455,3.1818,0.7273,0.1568,0.0911,0.0500,0.5455,0.6364
491631,15.3333,11.0000,5.6667,1.3333,0.2234,0.0784,0.0000,0.6667,2.0000
423646,10.7500,4.0000,3.0000,0.2500,0.0000,0.0000,0.0000,0.5000,0.5000
315312,8.5000,2.7500,1.7500,0.2500,0.0000,0.0000,0.0000,0.7500,0.0000
299723,12.5000,6.0000,3.7500,0.6250,0.2156,0.1125,0.1214,1.5000,0.8750
317674,15.3333,7.0000,4.3333,1.3333,0.3880,0.1986,0.0833,0.6667,2.3333
171189,11.8333,6.8333,3.6667,1.0000,0.1874,0.0950,0.1144,2.2500,0.5833
408701,12.3750,4.7500,3.3750,0.8750,0.2626,0.1302,0.0992,0.6250,1.2500
165320,15.4000,8.2000,3.8000,1.0000,0.1284,0.0579,0.0417,1.0000,0.4000
116595,10.6111,5.8889,2.0000,0.4444,0.1801,0.1004,0.1361,1.8333,0.1111
